,x,y,z,Vx,Vy,Vz
6167,431.95783,-1162.02345,25.455250000000003,141.815,347.859,-8.036
6168,431.99375,-1177.7353500000002,26.314499999999995,83.258,342.693,-1.736
6169,432.00118,-1184.6691899999998,26.236500000000003,101.018,299.177,7.173
6170,432.02246,-1140.53051,23.10025,216.436,284.142,1.192
6171,432.05499,-1138.78523,23.035,203.334,267.905,15.265
6172,432.09702000000004,-1185.93119,26.35,97.024,284.811,2.673
6173,432.10092,-1190.5408799999998,26.451249999999998,90.702,241.019,-2.663
6174,432.11694,-1179.55756,26.3425,92.264,331.37,3.709
6175,432.134,-1163.43505,25.5005,144.723,354.994,-10.858
6176,432.14396,-1174.65143,26.370499999999996,77.904,350.616,-3.598
6177,432.16782,-1136.94208,23.16075,182.096,253.182,7.982
6178,432.20058,-1149.29887,24.853,167.013,299.624,-14.849
6179,432.21437,-1159.42926,25.350499999999997,144.979,306.699,-15.135
6180,432.25165999999996,-1171.474,26.124750000000002,109.025,356.437,-0.455
6181,432.25939,-1183.21921,26.171499999999998,99.4,303.296,5.518
6182,432.28065000000004,-1135.0989399999999,23.27225,225.272,255.095,-2.998
6183,432.28841,-1156.5436599999998,25.785000000000004,145.499,319.086,-35.134
6184,432.29758000000004,-1157.91756,25.870749999999997,149.282,304.572,-32.363
6185,432.30552,-1192.32629,26.5,87.629,228.231,0.337
6186,432.37647,-1151.63379,25.149250000000002,161.87,301.989,-14.083
6187,432.38374,-1172.64877,26.139249999999997,95.185,352.878,-2.232
6188,432.45563,-1141.4141000000002,22.9135,214.254,271.437,1.955
6189,432.49562,-1195.19732,26.450249999999997,89.217,227.621,0.796
6190,432.49784000000005,-1165.96271,25.94475,149.845,358.225,-1.681
6191,432.57129,-1187.20492,26.42175,93.198,259.624,-0.714
6192,432.60203,-1145.62818,23.92625,206.803,276.752,-1.946
6193,432.62347,-1154.45671,25.2025,148.639,311.271,-9.097
6194,432.62422,-1168.06158,26.05025,143.402,347.373,12.486
6195,432.74887,-1188.93923,26.461750000000002,89.353,239.11,-3.784
6196,432.84090000000003,-1146.92134,24.259999999999998,204.326,267.218,-4.309
6197,432.85784,-1164.3118,25.491749999999996,158.518,327.435,-11.599
6198,432.87710999999996,-1191.38732,26.474999999999998,86.129,227.128,-1.345
6199,432.88248,-1169.4866499999998,26.25325,135.4,339.772,0.544
6200,432.88394,-1143.1643600000002,23.22,208.097,263.981,-4.809
6201,432.91308000000004,-1150.2681,24.8325,184.383,274.288,-19.146
6202,432.91465999999997,-1182.1611,26.124000000000002,93.601,291.779,8.979
6203,432.92587,-1144.3859,23.46,207.334,267.423,-1.35
6204,432.92748,-1152.82946,25.133,179.295,281.574,-16.138
6205,432.9365,-1181.1323799999998,26.09375,93.295,298.377,13.435
6206,432.97587,-1155.4950800000001,25.1915,155.782,296.419,-7.495
6207,432.97895,-1176.7073400000002,26.171249999999997,69.005,313.743,5.632
6208,433.00358,-1160.63989,25.434,168.317,281.856,-13.804
6209,433.05699,-1177.95172,26.122500000000002,74.807,311.278,7.021
6210,433.0652,-1161.90856,25.526750000000003,170.636,291.637,-19.723
6211,433.07549,-1193.71594,26.406750000000002,88.322,226.01,3.393
6212,433.08451,-1138.07341,22.96575,203.3,199.268,15.492
6213,433.09615,-1173.73877,26.26675,81.307,328.044,2.484
6214,433.10598,-1166.89787,26.034750000000003,163.814,335.196,-1.677
6215,433.11608,-1175.3002099999999,26.278500000000005,69.728,317.53,3.843
6216,433.15716,-1178.90796,26.13625,80.627,305.95,11.546
6217,433.21223,-1165.32504,25.65225,166.735,321.755,-5.502
6218,433.31634,-1139.96372,22.898249999999997,227.098,224.413,10.226
6219,433.3799,-1171.39916,26.27375,115.828,328.972,0.078
6220,433.40929,-1186.54383,26.464499999999997,85.889,242.8,-3.252
6221,433.45021999999994,-1180.08987,26.0125,83.384,291.438,16.078
6222,433.45534000000004,-1147.846,24.221,210.589,244.675,-8.669
6223,433.45882,-1184.59826,26.439,87.361,258.23,-3.03
6224,433.48909999999995,-1189.84506,26.494,85.758,224.08,-4.272
6225,433.53758,-1151.5059099999999,24.93775,195.114,260.411,-19.465
6226,433.64867,-1135.8914399999999,23.8275,210.125,124.18,1.89
6227,433.65328999999997,-1192.23375,26.416500000000003,87.108,224.378,2.184
6228,433.66151,-1149.27734,24.393,199.837,243.157,-11.622
6229,433.6642,-1158.37944,25.858999999999998,184.055,237.831,-30.902
6230,433.66605,-1159.1906000000001,25.421,183.745,235.613,-11.788
6231,433.68773,-1162.92136,25.450499999999998,179.509,263.393,-7.245
6232,433.78078000000005,-1189.1050500000001,26.484500000000004,86.169,222.606,-2.46
6233,433.78148,-1163.97057,25.2305,176.631,266.59,-0.11
6234,433.80429,-1154.8618600000002,25.28475,183.019,258.578,-9.091
6235,433.80935,-1141.15606,22.9775,220.65,222.149,0.297
6236,433.84033,-1144.33404,23.48425,206.257,234.447,-8.333
6237,433.92211,-1175.9178700000002,26.234500000000004,61.534,284.733,15.136
6238,433.98285,-1153.83006,25.102000000000004,195.779,253.209,-16.606
6239,433.98419,-1183.09548,26.439,83.976,255.185,-3.733
6240,433.99025,-1169.3437900000001,26.418000000000003,161.499,291.033,-6.858
6241,433.99064000000004,-1187.5006899999998,26.474999999999998,83.859,225.708,-1.053
6242,434.01475,-1185.5,26.481749999999998,83.903,235.389,-4.153
6243,434.0188,-1146.2081,23.669,212.564,225.665,-6.977
6244,434.04474,-1167.92068,26.30725,172.765,292.546,-8.474
6245,434.0506,-1137.3786699999998,23.21925,217.538,118.796,15.108
6246,434.05307,-1181.5007,26.313,83.7,266.491,3.906
6247,434.05699,-1172.3665,26.468249999999998,104.304,303.72,1.597
6248,434.08015,-1177.7855900000002,26.0395,62.665,272.66,19.046
6249,434.09806,-1156.05572,25.344250000000002,187.57,243.79,-11.076
6250,434.11024,-1157.12738,25.599500000000003,190.106,233.82,-26.885
6251,434.15003,-1142.29329,23.03875,211.901,220.287,-2.872
6252,434.22934000000004,-1190.7508899999998,26.453750000000003,86.315,221.108,-2.638
6253,434.24188,-1161.99443,25.319999999999997,190.536,231.603,-2.461
6254,434.33853000000005,-1164.84183,24.929750000000002,179.904,253.673,12.079
6255,434.40684000000005,-1170.3918899999999,26.264,150.702,280.44,-5.568
6256,434.41302,-1138.92,22.827749999999998,239.742,163.648,22.241
6257,434.42676,-1173.41874,26.5755,92.764,282.845,-0.067
6258,434.48891,-1160.7331399999998,25.045249999999996,195.813,212.713,8.188
6259,434.50159,-1180.7212299999999,26.278750000000002,77.621,258.146,2.331
6260,434.51614,-1179.02761,26.124000000000002,68.402,260.225,14.435
6261,434.56046000000003,-1174.55519,26.49625,71.061,273.726,2.987
6262,434.57725,-1159.5526,25.1235,201.431,204.27,7.183
6263,434.58432,-1166.06828,25.1405,179.26,262.167,1.342
6264,434.63759999999996,-1151.8626399999998,24.6755,203.831,228.231,-21.514
6265,434.69407,-1184.16664,26.54025,83.018,229.997,-9.061
6266,434.81269,-1189.2708799999998,26.51825,85.817,215.957,-3.264
6267,434.82529999999997,-1172.15427,26.54525,120.278,273.123,-6.75
6268,434.88797999999997,-1150.8408100000001,23.945249999999998,196.148,225.836,-9.524
6269,434.91764,-1152.9271899999999,24.44175,201.525,224.005,-18.708
6270,434.92628,-1147.2768500000002,23.196,208.449,210.127,6.333
6271,434.99715000000003,-1143.0821,22.9165,204.961,202.618,-0.668
6272,435.00140000000005,-1182.1578200000001,26.504500000000004,78.776,238.055,-8.092
6273,435.00948,-1186.91575,26.5,84.933,214.207,-2.228
6274,435.00971000000004,-1162.83032,24.9285,189.35,207.71,8.568
6275,435.01668,-1136.68394,23.62075,221.516,109.74,3.73
6276,435.03009000000003,-1158.5168600000002,25.400499999999997,203.122,193.697,-3.397
6277,435.05056,-1154.29826,24.55625,191.536,223.963,-5.277
6278,435.06041,-1155.7543400000002,25.180750000000003,192.895,225.408,-13.374
6279,435.10540999999995,-1176.21974,26.32875,57.602,244.223,9.074
6280,435.11668,-1163.95387,24.541,181.389,215.971,11.559
6281,435.13925,-1148.6593300000002,23.305999999999997,201.362,212.936,8.349
6282,435.16857,-1149.7575,23.24,194.699,217.573,11.266
6283,435.18968,-1140.0125500000001,22.8,241.093,172.151,9.629
6284,435.25579999999997,-1156.6763700000001,25.41025,198.036,211.493,-7.202
6285,435.29204999999996,-1144.98605,23.381749999999997,202.724,198.654,-3.784
6286,435.3612,-1185.24872,26.569,84.769,212.319,-7.158
6287,435.39886,-1138.19822,23.021250000000002,256.313,135.822,4.92
6288,435.41,-1187.79645,26.44725,87.309,210.353,2.263
6289,435.48472999999996,-1153.50406,23.75,187.539,214.043,24.952
6290,435.48705,-1167.21055,25.289500000000004,175.569,234.168,1.339
6291,435.54136,-1141.28834,22.8695,222.209,180.897,3.419
6292,435.59761,-1161.44387,24.79075,195.64,191.872,10.76
6293,435.60040999999995,-1169.8038600000002,25.31675,170.368,231.392,10.701
6294,435.62559000000005,-1151.79356,23.8805,190.111,215.159,10.336
6295,435.63658000000004,-1160.3899199999998,24.68175,199.983,187.962,14.224
6296,435.64034999999996,-1177.3701999999998,26.361,59.186,229.853,10.416
6297,435.65734999999995,-1183.26175,26.575,80.639,217.215,-10.607
6298,435.73237,-1181.04081,26.548500000000004,75.861,227.865,-9.285
6299,435.7378,-1175.27327,26.70725,66.654,234.746,-1.643
6300,435.75405,-1168.3614499999999,25.528000000000002,179.388,224.267,-3.924
6301,435.75645000000003,-1178.4621599999998,26.297000000000004,63.367,226.048,8.013
6302,435.75774,-1165.07073,24.5885,172.263,213.911,12.064
6303,435.78687,-1173.14436,26.664749999999998,110.744,239.94,-6.414
6304,435.86568,-1166.2223999999999,24.814,168.675,220.322,9.688
6305,435.89824,-1147.80965,23.15025,200.012,197.2,11.268
6306,435.94332,-1149.7946200000001,23.21725,189.51,210.838,14.578
6307,435.94462,-1155.08415,24.27125,184.632,213.692,11.783
6308,435.97434999999996,-1174.29729,26.64725,85.668,231.85,-3.723
6309,436.02832,-1186.3308100000002,26.482499999999998,87.93,204.868,-4.68
6310,436.03490000000005,-1171.5668500000002,26.047000000000004,144.645,229.269,-4.446
6311,436.03692,-1146.0781000000002,22.964750000000002,199.272,186.659,3.194
6312,436.04269,-1158.99009,24.688,206.294,178.364,11.118
6313,436.06326,-1162.4618400000002,24.475749999999998,190.783,191.837,10.498
6314,436.10881,-1157.59876,25.407000000000004,202.116,183.849,-2.987
6315,436.16317,-1184.06826,26.575,84.069,205.396,-10.072
6316,436.1748,-1152.43069,23.86575,188.1,208.121,25.087
6317,436.18933000000004,-1142.91829,22.769000000000002,205.378,180.692,5.111
6318,436.25215000000003,-1139.55446,22.760749999999998,250.797,157.42,11.83
6319,436.31842,-1138.5154499999999,22.900000000000002,257.501,147.473,2.862
6320,436.37146,-1179.8708700000002,26.54925,72.499,215.046,-6.201
6321,436.38469,-1137.47644,22.983,250.292,145.826,-0.248
6322,436.45819,-1144.27076,22.903000000000002,197.462,179.436,3.281
6323,436.46063,-1176.40569,26.704250000000002,64.144,216.235,-10.765
6324,436.5016,-1163.69524,24.5975,181.039,195.085,7.703
6325,436.50712,-1154.22983,23.911,181.061,206.234,24.163
6326,436.56965,-1141.96121,22.748500000000003,214.33,173.236,7.113
6327,436.669,-1184.8747700000001,26.575,89.57,199.099,-7.911
6328,436.67194,-1150.69173,24.06975,186.904,206.426,1.796
6329,436.68134000000003,-1158.58561,24.689,204.235,174.068,13.77
6330,436.68744,-1177.51647,26.6535,67.72,208.4,-2.8
6331,436.72738,-1175.34706,27.1345,73.288,215.579,-19.566
6332,436.79984,-1159.6251100000002,24.5585,202.992,176.476,11.505
6333,436.80566,-1167.63267,25.10875,164.221,206.608,4.857
6334,436.83593,-1182.62675,26.626250000000002,82.73,200.562,-11.514
6335,436.94147,-1161.60001,25.10775,194.639,184.986,-1.094
6336,436.97162,-1156.00423,24.49875,182.873,203.983,6.304
6337,437.01667,-1173.2349,25.8535,116.168,208.19,9.627
6338,437.03356,-1169.31415,25.344499999999996,166.674,192.678,2.743
6339,437.03963,-1165.43559,25.03775,167.982,199.59,-0.874
6340,437.08211,-1166.63121,24.866,159.777,204.298,0.463
6341,437.08456,-1151.6121699999999,24.30675,190.802,203.943,-3.569
6342,437.08876000000004,-1149.39744,23.64775,194.829,195.891,-1.672
6343,437.08934000000005,-1170.63723,25.080000000000002,159.043,198.056,4.07
6344,437.09711,-1152.60427,24.089,186.091,202.287,12.255
6345,437.17378,-1148.00259,23.47525,200.08,184.377,-2.55
6346,437.22939,-1143.13731,22.8375,204.161,172.963,3.188
6347,437.24210999999997,-1180.8116,26.7195,84.002,197.788,-14.694
6348,437.33051,-1183.42802,26.64075,89.876,193.799,-11.069
6349,437.4455,-1145.31618,23.1,195.424,172.881,1.258
6350,437.46191,-1150.63342,24.00925,190.86,198.276,-17.111
6351,437.47859000000005,-1153.66581,24.04825,178.212,202.765,8.931
6352,437.48523,-1154.6997099999999,24.34825,175.057,204.506,5.647
6353,437.49105,-1140.7031299999999,22.43525,231.603,158.605,19.147
6354,437.51083,-1146.78328,23.3435,198.056,175.289,-2.737
6355,437.52873,-1157.04962,25.24475,189.297,190.446,-3.395
6356,437.61761,-1167.05467,24.974,155.955,202.179,1.416
6357,437.62188000000003,-1139.48603,22.57875,251.577,156.66,13.252
6358,437.63779999999997,-1178.82556,26.625,80.648,190.959,-7.898
6359,437.6611,-1160.32807,24.723,198.798,179.682,1.454
6360,437.70915,-1177.0151,26.86775,76.509,192.235,-18.759
6361,437.7412,-1172.03058,25.749,136.982,189.23,3.137
6362,437.75271000000004,-1138.26894,22.73025,255.461,156.105,2.578
6363,437.80028000000004,-1174.9881,26.341250000000006,87.052,197.698,-4.478
6364,437.81142,-1163.94417,25.1415,181.054,188.39,-2.55
6365,437.81642,-1158.45397,24.38225,196.686,171.659,12.089
6366,437.84223,-1162.66572,25.253249999999998,192.05,184.664,-7.368
6367,437.95665,-1173.8071599999998,25.443749999999998,105.797,193.958,21.786
6368,438.01369,-1168.4553700000001,25.551000000000002,159.987,186.638,-7.748
6369,438.01452,-1181.99175,26.724999999999998,90.202,182.032,-15.618
6370,438.14638,-1155.6909699999999,24.5535,174.839,205.915,-8.465
6371,438.1661,-1170.23684,25.31725,158.795,176.449,-10.207
6372,438.17258000000004,-1148.9234299999998,23.159,196.957,179.91,-2.402
6373,438.18164,-1161.18489,25.15925,195.127,181.942,-8.536
6374,438.19483,-1179.70398,26.62175,87.632,182.21,-9.378
6375,438.30453,-1165.3222,24.868000000000002,166.695,191.484,1.68
6376,438.35008,-1141.48724,22.46175,216.332,162.516,8.365
6377,438.37748,-1156.81475,24.997,186.083,201.9,-11.452
6378,438.39259000000004,-1151.8222700000001,23.803749999999997,188.507,201.595,-8.713
6379,438.47686,-1176.1245900000001,26.974750000000004,86.388,185.636,-18.106
6380,438.50203000000005,-1144.0198300000002,23.4285,200.873,166.643,-3.109
6381,438.51293,-1159.9434099999999,24.1575,192.094,176.644,10.753
6382,438.51678000000004,-1147.40276,23.084,198.451,169.492,0.806
6383,438.5915,-1172.74489,25.12925,118.6,179.3,16.504
6384,438.61415,-1178.10203,26.680999999999997,89.007,177.565,-6.706
6385,438.64376,-1166.64606,24.534,149.13,198.461,11.571
6386,438.67877000000004,-1171.25726,25.497999999999998,137.978,170.244,-2.89
6387,438.75185999999997,-1180.5824,26.583750000000002,95.162,175.525,-9.784
6388,438.80512,-1153.26232,23.846500000000002,176.234,204.37,3.358
6389,438.81063,-1175.10151,26.103750000000005,90.073,186.464,7.755
6390,438.81901,-1145.27673,23.2475,197.527,164.962,-3.537
6391,438.83747999999997,-1146.36943,23.157,196.724,165.904,-1.938
6392,438.93168,-1149.75827,22.82975,191.317,183.028,3.53
6393,438.94807000000003,-1157.84457,25.256,190.3,185.612,-10.608
6394,438.95275,-1148.11548,22.6295,195.966,171.259,11.342
6395,438.95319,-1142.75484,23.08925,206.299,164.779,-4.598
6396,438.98989,-1140.27853,22.36475,226.086,161.111,11.681
6397,439.02423,-1169.5738000000001,25.189500000000002,145.577,167.559,-9.778
6398,439.0285,-1154.72883,23.888499999999997,167.503,207.552,0.7
6399,439.05608,-1173.9805900000001,25.371,96.73,188.248,21.907
6400,439.12071999999995,-1139.06144,22.306,246.922,164.329,11.282
6401,439.20246000000003,-1163.50752,24.962500000000002,186.9,182.668,-0.441
6402,439.28929999999997,-1161.26636,24.81225,190.299,181.505,0.469
6403,439.32140999999996,-1156.9413200000001,25.04475,182.631,207.981,-23.23
6404,439.34522,-1167.57502,25.055,135.002,195.18,4.386
6405,439.35217,-1151.03817,22.89125,185.849,195.298,2.657
6406,439.41648,-1159.0589499999999,24.4645,188.945,175.537,14.875
6407,439.42753000000005,-1165.55317,24.1065,151.076,192.004,24.701
6408,439.47898,-1162.32738,25.041249999999998,192.977,181.508,-10.523
6409,439.51915,-1179.18896,26.515249999999995,94.617,168.725,-3.913
6410,439.56176,-1176.45599,26.72625,94.841,175.848,-6.788
6411,439.56647,-1171.96835,24.96925,115.387,163.949,25.862
6412,439.60936,-1170.20616,24.81,132.372,159.723,29.275
6413,439.64831,-1168.6578200000001,25.317500000000003,126.967,176.76,-2.437
6414,439.6854,-1146.51784,22.726,194.045,165.052,7.129
6415,439.94709,-1164.85302,23.9695,154.85,185.083,42.372
6416,439.96975,-1145.3278300000002,22.78725,195.805,163.733,3.638
6417,440.00503000000003,-1147.82872,22.541,190.584,170.367,13.357
6418,440.01545,-1143.94147,22.85275,201.626,162.386,-2.809
6419,440.07232,-1156.0887,23.861250000000002,163.807,216.965,-4.318
6420,440.08589,-1163.09822,24.55625,181.497,185.296,18.707
6421,440.1565,-1152.00444,22.778499999999998,172.438,211.48,11.83
6422,440.19956,-1149.2083,22.4625,184.107,180.672,16.369
6423,440.23602,-1155.15605,23.33125,152.213,220.353,16.852
6424,440.24629999999996,-1159.91955,23.811500000000002,179.423,185.553,27.099
6425,440.25209,-1141.89771,22.6515,207.271,161.726,-3.247
6426,440.25370000000004,-1173.7056499999999,25.418499999999998,93.802,184.164,9.475
6427,440.29667,-1153.43485,23.10525,152.799,222.24,15.177
6428,440.31288,-1177.81047,26.394999999999996,97.721,164.849,1.83
6429,440.34110999999996,-1167.19045,24.88925,108.417,204.191,13.008
6430,440.34270000000004,-1166.0642,24.036,114.757,201.612,42.585
6431,440.48874,-1139.85394,22.27025,220.818,162.696,4.159
6432,440.54146999999995,-1157.79998,24.851499999999998,175.007,206.751,-17.729
6433,440.62818,-1158.82198,24.398249999999997,173.012,194.032,10.679
6434,440.64171000000005,-1160.843,24.0795,172.976,194.859,23.475
6435,440.64449,-1162.0295700000001,24.4145,175.24,195.129,9.374
6436,440.69307000000003,-1175.07635,26.076,90.755,182.06,-0.973
6437,440.75518,-1169.68379,24.81875,104.601,171.912,26.338
6438,440.8584,-1168.46019,25.356499999999997,98.183,189.358,-1.58
6439,440.90522999999996,-1150.6883500000001,22.509999999999998,171.736,198.618,15.148
6440,440.92686,-1146.58667,22.6025,188.547,168.823,13.003
6441,441.04618,-1163.70534,24.13775,147.507,191.841,47.0
6442,441.07016,-1156.8636000000001,23.82975,158.429,221.601,-0.647
6443,441.09754,-1172.62853,24.703,84.761,175.659,19.097
6444,441.12640000000005,-1151.52377,22.61675,162.984,209.405,16.45
6445,441.13244,-1176.44705,26.1915,100.259,168.891,7.93
6446,441.18516,-1148.0663100000002,22.6345,180.579,178.654,13.876
6447,441.23422999999997,-1144.90292,22.4665,196.784,161.646,6.716
6448,441.30289,-1167.4801100000002,25.112250000000003,87.749,202.674,3.928
6449,441.33567,-1166.2765,24.445,89.072,204.237,18.242
6450,441.35358,-1153.87383,23.6215,136.345,228.154,5.262
6451,441.3601,-1171.1611599999999,24.49375,85.564,168.058,39.329
6452,441.40222,-1173.6549,25.515,82.591,180.386,-7.713
6453,441.441,-1149.73426,22.8455,172.698,192.372,8.494
6454,441.50902,-1155.21021,23.61275,139.36,223.934,6.802
6455,441.55669,-1143.8979299999999,22.527,201.67,158.434,0.746
6456,441.62011,-1142.69021,22.551750000000002,204.589,158.578,-1.061
6457,441.62091,-1152.71304,22.939999999999998,141.143,226.275,13.746
6458,441.62329,-1160.18522,23.78175,149.716,211.52,36.389
6459,441.6847,-1162.5299499999999,24.3305,143.481,210.072,27.681
6460,441.79963,-1158.6330500000001,23.892750000000003,153.823,209.49,30.026
6461,441.81811,-1147.16134,22.5905,184.777,177.829,18.29
6462,441.85675,-1140.64644,22.389,210.621,158.882,-2.105
6463,441.85971,-1169.6508700000002,25.14575,78.085,180.637,4.412
6464,441.8875,-1164.9220500000001,24.34375,94.489,198.708,36.959
6465,441.90373999999997,-1175.0557099999999,26.196749999999998,81.682,164.712,-16.221
6466,441.93564000000003,-1168.50528,25.2,77.315,194.322,-2.084
6467,441.95936,-1161.27808,24.306,138.862,220.56,19.546
6468,442.06498999999997,-1146.0636499999998,22.538999999999998,193.133,170.392,7.06
6469,442.18476,-1151.37727,22.47475,157.126,203.373,25.8
6470,442.20427,-1144.40474,22.6615,202.627,156.061,-4.801
6471,442.27946999999995,-1157.26395,24.075,145.681,225.749,16.287
6472,442.44246999999996,-1167.37774,24.8595,71.812,202.213,7.775
6473,442.48920000000004,-1170.88481,25.111500000000003,66.373,177.869,-0.904
6474,442.55074,-1173.60415,25.689999999999998,71.762,174.891,-1.446
6475,442.63890000000004,-1148.53297,23.265,182.737,188.485,1.25
6476,442.64143,-1163.90459,24.52975,95.77,207.751,19.238
6477,442.72111,-1156.19041,23.95325,140.267,228.608,2.894
6478,442.75045,-1153.93867,23.559,128.926,226.367,8.097
6479,442.85348,-1155.10313,23.9545,135.235,226.794,-1.474
6480,442.86519,-1165.86189,24.624000000000002,73.058,201.309,12.655
6481,442.86584999999997,-1160.01376,23.8835,133.718,226.541,27.677
6482,442.89675,-1149.87858,23.520500000000002,176.839,192.536,7.306
6483,442.96254,-1147.37402,22.9435,190.979,183.227,4.456
6484,442.98033000000004,-1162.56018,24.5255,108.332,221.264,12.261
6485,442.98489,-1169.37322,25.580000000000002,63.753,188.03,-8.187
6486,443.11084000000005,-1172.1161499999998,25.16375,61.861,178.929,5.513
6487,443.12251000000003,-1161.62203,24.517750000000003,116.939,226.671,11.661
6488,443.13088,-1152.0819,22.292250000000003,139.898,215.71,28.551
6489,443.2161,-1144.9404299999999,22.63975,201.993,157.283,-14.65
6490,443.22476,-1141.43894,22.166999999999998,207.104,155.917,-3.089
6491,443.27627,-1168.23666,25.026,65.136,198.971,2.551
6492,443.2964,-1158.75684,23.76625,134.821,226.439,19.206
6493,443.39853000000005,-1143.31809,22.427500000000002,201.676,153.307,-6.369
6494,443.46792,-1163.21648,24.63225,87.751,212.065,5.56
6495,443.49429,-1156.22475,24.027500000000003,140.864,226.521,6.334
6496,443.61831,-1170.60846,25.84175,60.627,181.748,-13.761
6497,443.67899,-1164.72197,24.70925,67.434,204.441,3.469
6498,443.68984,-1151.53187,22.50625,152.541,199.424,23.224
6499,443.70451,-1166.71346,24.7195,62.933,201.04,8.373
6500,443.77209999999997,-1149.35274,23.3405,185.68,193.604,-9.515
6501,443.8534,-1153.00654,23.248500000000003,130.986,224.474,10.91
6502,443.90921000000003,-1145.63478,22.2455,200.322,166.065,1.329
6503,443.96315000000004,-1150.40128,23.1785,174.658,192.584,2.399
6504,444.01289,-1144.5438000000001,22.262999999999998,200.668,158.89,-4.187
6505,444.03719,-1159.82481,23.728749999999998,117.592,231.788,15.596
6506,444.11007,-1169.09557,25.503500000000003,58.265,191.047,-8.614
6507,444.14090999999996,-1146.96967,21.90275,190.696,179.197,14.897
6508,444.31526,-1163.884,24.773500000000002,70.403,202.72,3.477
6509,444.32565999999997,-1157.54943,23.808500000000002,137.608,221.452,2.704
6510,444.34253,-1161.59073,24.31925,98.596,222.717,9.984
6511,444.37657,-1154.6556699999999,23.706,137.382,224.333,3.39
6512,444.45272,-1158.79212,23.648750000000003,122.195,228.84,6.708
6513,444.48946,-1162.7908799999998,24.705000000000002,80.78,210.295,4.052
6514,444.54383,-1167.56502,24.4395,56.128,199.155,11.609
6515,444.55821000000003,-1153.55107,23.499,133.806,223.619,5.945
6516,444.57103,-1148.40749,22.29525,183.314,191.332,0.562
6517,444.59278,-1142.23144,22.2045,198.309,159.502,0.14
6518,444.67447,-1149.4251399999998,22.70025,176.23,195.855,-2.77
6519,444.84858,-1151.56199,22.584,149.26,210.542,11.954
6520,444.86836999999997,-1155.83393,24.038999999999998,145.654,218.136,1.915
6521,444.98684000000003,-1143.7838700000002,21.88475,200.149,166.046,3.85
6522,444.98947,-1166.03791,25.002750000000002,58.906,195.772,7.348
6523,445.02178000000004,-1152.66428,23.6095,139.162,222.589,0.761
6524,445.04231,-1160.04893,24.108,106.498,227.467,7.771
6525,445.13887,-1150.47175,22.4905,166.958,198.434,13.237
6526,445.15691999999996,-1163.45279,24.95225,71.126,200.32,2.945
6527,445.28559,-1157.0583000000001,23.4195,134.785,210.86,1.528
6528,445.37924,-1159.0216599999999,23.64775,112.88,228.271,-1.365
6529,445.41196,-1147.09927,21.8,171.197,196.243,29.032
6530,445.45898,-1161.5648700000002,24.58725,88.871,212.709,-0.349
6531,445.47047,-1164.5219,24.9845,65.17,193.283,4.186
6532,445.58496,-1148.1717800000001,21.89525,164.547,203.247,18.318
6533,445.71196000000003,-1145.6423,21.81475,188.515,192.649,19.285
6534,445.83637,-1144.33312,21.58325,193.907,188.989,13.28
6535,445.96079,-1143.02395,21.788749999999997,193.362,187.835,3.952
6536,445.99858,-1163.02158,24.8505,72.293,198.432,3.325
6537,446.08678000000003,-1158.08621,22.919,114.756,217.142,-2.362
6538,446.10043,-1146.64715,21.729,167.149,207.832,22.221
6539,446.10305999999997,-1152.64067,23.00325,138.974,220.377,-5.208
6540,446.10679999999996,-1154.35776,23.70075,146.097,215.879,-13.395
6541,446.13054,-1160.06652,24.44375,101.116,216.209,-7.29
6542,446.16353000000004,-1149.15,22.157249999999998,147.691,210.182,19.409
6543,446.19977,-1151.12586,21.771250000000002,132.633,210.797,20.719
6544,446.25607,-1157.4677,22.967750000000002,119.966,204.262,14.363
6545,446.32025,-1153.26857,23.496250000000003,141.171,217.301,-9.204
6546,446.43915999999996,-1155.9144199999998,23.49175,144.135,202.676,9.643
6547,446.56664,-1145.14001,21.74625,180.884,213.385,10.681
6548,446.57543,-1161.53902,24.494,83.856,200.227,-3.592
6549,446.65278,-1159.0851599999999,23.801499999999997,95.813,219.508,-1.314
6550,446.76428999999996,-1147.4711499999999,21.8875,145.65,219.729,8.82
6551,446.91083000000003,-1154.6228,23.7375,145.219,204.001,-14.045
6552,447.03247,-1149.85342,21.71125,115.788,210.584,29.542
6553,447.09747,-1152.3658799999998,22.9675,132.34,219.274,1.463
6554,447.21877,-1160.0841,23.81975,93.374,213.196,-2.059
6555,447.29427000000004,-1157.62969,22.771,103.605,202.828,17.224
6556,447.3288,-1143.81645,21.67675,182.196,227.343,1.468
6557,447.48379,-1144.7812099999999,21.95275,173.31,225.083,-4.307
6558,447.63203999999996,-1151.03467,22.294999999999998,106.321,217.232,9.697
6559,447.63878000000005,-1145.74597,22.114250000000002,160.163,224.707,-6.495
6560,447.7041,-1153.4371899999999,23.30225,138.556,206.055,-6.551
6561,447.82379,-1155.83147,22.7215,135.1,188.098,27.384
6562,447.84790999999996,-1158.623,23.75,90.948,209.844,-2.46
6563,448.09528,-1149.99868,22.40375,98.843,213.799,0.74
6564,448.21274,-1148.8623400000001,22.316999999999997,112.379,214.845,-1.527
6565,448.35869,-1147.56469,22.52975,130.047,215.854,-12.02
6566,448.45626,-1154.5928600000002,23.196749999999998,134.864,188.426,10.619
6567,448.50176,-1157.17317,23.1345,91.38,195.423,20.056
6568,448.69682,-1144.60895,21.9205,171.228,217.689,-8.522
